filename	minor	major	total	ownership
src/test/compile-fail/issue-7813.rs	9	4	13	0.5028248587570622
src/doc/lib/codemirror-node.js	2	1	3	0.9310344827586207
src/test/compile-fail/issue-17252.rs	9	2	11	0.6039603960396039
src/test/compile-fail/issue-33819.rs	3	3	6	0.423728813559322
src/test/run-pass-fulldeps/rename-directory.rs	4	3	7	0.5045871559633027
src/libcollections/Cargo.toml	4	2	6	0.5
src/test/compile-fail/issue-18783.rs	10	3	13	0.36444444444444446
src/test/parse-fail/issue-2354-1.rs	5	4	9	0.35353535353535354
src/test/compile-fail/ifmt-unknown-trait.rs	1	3	4	0.7666666666666667
src/test/bench/shootout-meteor.rs	32	3	35	0.5115810674723061
src/rt/rust_sched_loop.h	12	4	16	0.49382716049382713
src/test/compile-fail/trait-impl-subtype.rs	3	3	6	0.6086956521739131
src/test/codegen/virtual-method-call.cc	3	2	5	0.6744186046511628
mk/libuv/ia32/win/src/rt/libuv/uv.target.mk	0	2	2	0.5
src/test/compile-fail/loop-as-continue.rs	0	2	2	0.9230769230769231
src/librustc_typeck/check/wfcheck.rs	26	6	32	0.4991181657848324
src/test/compile-fail/chan-parameterized-args.rs	0	6	6	0.16666666666666666
src/test/compile-fail/liveness-unused.rs	30	3	33	0.4621359223300971
src/test/run-pass/issue-4929.rs	2	1	3	0.95
src/librustc/hir/util.rs	0	1	1	1.0
src/grammar/README.md	7	3	10	0.4444444444444444
src/test/run-pass/aux/empty-struct.rs	0	1	1	1.0
src/test/compile-fail/keyword-abstract.rs	4	3	7	0.5636363636363636
src/test/run-make/dep-info-custom/foo.rs	4	3	7	0.4528301886792453
src/rustdoc/sort_item_name_pass.rs	5	5	10	0.4444444444444444
src/rt/libuv/src/unix/pipe.c	0	2	2	0.6666666666666666
src/test/run-pass/issue-1696.rs	18	2	20	0.6430868167202572
src/test/auxiliary/crateresolve7x.rs	10	4	14	0.4107142857142857
src/test/ui/compare-method/region-extra-2.stderr	1	2	3	0.6764705882352942
src/test/run-pass/sendable-class.rs	9	4	13	0.39325842696629215
src/test/compile-fail/not-sync.rs	5	3	8	0.5157894736842106
src/test/compile-fail/feature-gate-allocator.rs	0	3	3	0.8888888888888888
src/librustc_trans/adt.rs	16	5	21	0.4429657794676806
src/librustpkg/testsuite/pass/src/c-dependencies/bar.rs	0	4	4	0.8
src/boot/driver/glue.ml	0	1	1	1.0
src/test/compile-fail/E0061.rs	4	5	9	0.38125
src/doc/trpl/link-args.md	5	4	9	0.3708609271523179
src/test/compile-fail/issue-17405.rs	13	4	17	0.5532786885245902
src/test/run-pass/issue-36954.rs	1	2	3	0.7619047619047619
src/etc/zsh/_rust	14	2	16	0.7391304347826086
src/test/compile-fail/unique-mut.rs	2	4	6	0.5862068965517241
src/rt/libuv/src/unix/ev/config_openbsd.h	0	2	2	0.75
src/librustpkg/testsuite/pass/src/simple-lib/src/bar.rs	0	2	2	0.875
src/librustc_data_structures/obligation_forest/README.md	3	3	6	0.7631578947368421
src/test/rustdoc/auxiliary/variant-struct.rs	0	2	2	0.6666666666666666
src/libcore/private/exchange_alloc.rs	4	2	6	0.7941176470588235
src/rt/jemalloc/test/allocated.exp	0	5	5	0.7777777777777778
src/librustc_mir/traversal.rs	4	4	8	0.5081967213114754
src/libcore/rt/sched/mod.rs	2	3	5	0.625
src/lib/ebmlivec.rs	0	3	3	0.5714285714285714
src/test/run-pass/issue-23304-1.rs	0	3	3	0.8181818181818182
src/libsyntax_ext/asm.rs	15	6	21	0.4407484407484408
src/test/run-pass/issue-8851.rs	8	4	12	0.3815028901734104
src/libunicode/normalize.rs	11	2	13	0.48363636363636364
src/rt/libuv/src/ares/ares_timeout.c	0	3	3	0.6
src/test/ui/mismatched_types/const-fn-in-trait.stderr	2	4	6	0.5087719298245614
src/test/compile-fail/rec-extend.rs	9	3	12	0.2727272727272727
src/test/compile-fail/recursive-enum.rs	9	3	12	0.5232558139534884
src/test/debuginfo/issue12886.rs	9	3	12	0.400990099009901
src/rt/jemalloc/include/jemalloc/internal/extent.h	3	2	5	0.8
src/test/run-pass/const-trait-to-trait.rs	3	2	5	0.6
src/test/compile-fail/extfmt-unsigned-plus.rs	10	3	13	0.5
src/libstd/json.rs	29	5	34	0.4539249146757679
src/libsyntax/ext/tt/macro_rules.rs	73	3	76	0.5203574975173784
src/test/run-make/version/Makefile	3	2	5	0.6756756756756757
src/test/compile-fail/unsized6.rs	13	4	17	0.48426150121065376
src/test/auxiliary/macro_crate_test.rs	25	4	29	0.588456712672522
src/test/compile-fail/borrowck/borrowck-union-move-assign.rs	2	3	5	0.5238095238095238
src/doc/nomicon/other-reprs.md	4	3	7	0.6388888888888888
src/test/run-pass/slice.rs	9	3	12	0.38482384823848237
src/test/run-pass/deriving-clone-struct.rs	8	3	11	0.5283018867924528
src/test/run-make/bootstrap-from-c-with-green/Makefile	2	2	4	0.8229166666666666
src/rt/libuv/test/test-multiple-listen.c	0	2	2	0.75
src/libcore/unstable/finally.rs	6	2	8	0.75
src/test/auxiliary/issue-2380.rs	16	4	20	0.6138613861386139
src/test/run-make/extern-multiple-copies2/bar.rs	1	4	5	0.5294117647058824
src/test/run-pass/xcrate-static.rs	3	2	5	0.52
src/libstd/rt/test.rs	16	2	18	0.7898089171974523
src/librustc_back/Cargo.toml	3	3	6	0.46226415094339623
src/libstd/sys/unix/backtrace/printing/libbacktrace.rs	3	3	6	0.5970149253731343
src/test/run-pass/autobind.rs	22	3	25	0.4482758620689655
src/test/ui/mismatched_types/issue-26480.rs	2	4	6	0.40384615384615385
src/test/run-pass/str-concat.rs	17	1	18	0.7526881720430108
src/test/rustdoc/issue-26995.rs	2	3	5	0.5142857142857142
src/rt/rust_sched_reaper.cpp	4	3	7	0.4642857142857143
src/libstd/sync/mpsc/select.rs	24	4	28	0.3948412698412698
src/rustc/middle/freevars.rs	5	8	13	0.1864406779661017
src/test/run-pass/trait-to-str.rs	33	3	36	0.6666666666666666
src/test/run-pass/int-lib.rs	0	3	3	0.5
src/test/compile-fail/const-slice-oob.rs	6	5	11	0.535031847133758
src/test/compile-fail/feature-gate-optin-builtin-traits.rs	0	6	6	0.4375
src/test/compile-fail/variance-regions-unused-indirect.rs	3	3	6	0.6785714285714286
src/test/compile-fail/marker-no-freeze.rs	0	3	3	0.8666666666666667
src/test/compile-fail/issue-3038.rs	10	2	12	0.7701863354037267
src/libstd/sys/unix/ext/net.rs	9	6	15	0.3711340206185567
src/test/compile-fail/marker-no-send.rs	5	2	7	0.5054945054945055
src/librustc/middle/const_val.rs	5	3	8	0.4224137931034483
src/tools/error_index_generator/main.rs	4	7	11	0.32710280373831774
src/test/run-pass/rfc-1014-2.rs	5	2	7	0.7323943661971831
src/test/run-pass/int.rs	8	3	11	0.40540540540540543
src/test/compile-fail/cap-clause-both-copy-and-move.rs	0	8	8	0.23529411764705882
src/test/run-pass/macro-crate-nonterminal-renamed.rs	6	3	9	0.4225352112676056
src/test/auxiliary/crate-method-reexport-grrrrrrr2.rs	17	3	20	0.6804511278195489
src/libsyntax/ext/fmt.rs	30	2	32	0.6618122977346278
src/rt/arch/mips/regs.h	0	3	3	0.8666666666666667
src/librustc/back/abi.rs	15	2	17	0.8100558659217877
src/test/compile-fail/extenv-not-defined-default.rs	5	1	6	0.8571428571428571
src/test/run-pass/issue-3563-3.rs	30	3	33	0.5825471698113207
src/test/run-fail/issue-5927.rs	0	1	1	1.0
src/test/run-pass/issue-2502.rs	13	4	17	0.5119047619047619
src/test/incremental/hashes/trait_defs.rs	8	3	11	0.48514851485148514
src/test/run-pass/aux/cci_class_2.rs	0	1	1	1.0
src/test/run-pass/match-tag.rs	4	4	8	0.3404255319148936
src/doc/nomicon/conversions.md	0	3	3	0.6923076923076923
src/test/compile-fail/block-must-not-have-result-res.rs	18	3	21	0.6312056737588653
src/test/run-pass/msvc-data-only.rs	0	3	3	0.6363636363636364
src/test/compile-fail/tstate-while-cond.rs	0	6	6	0.3333333333333333
src/comp/middle/tstate/aux.rs	0	2	2	0.6666666666666666
src/test/run-pass/spawn-types.rs	24	4	28	0.4662698412698413
src/test/run-pass/issue-28561.rs	2	2	4	0.7916666666666666
src/test/run-pass/auxiliary/issue-11225-3.rs	0	1	1	1.0
src/doc/trpl/arrays-vectors-and-slices.md	10	3	13	0.3387096774193548
src/test/run-pass/task-comm-16.rs	31	3	34	0.44889779559118237
src/rt/rust_crate_reader.cpp	0	3	3	0.5
src/librustc_unicode/char.rs	31	3	34	0.5925925925925926
src/libsyntax/config.rs	33	4	37	0.44569816643159377
src/test/compile-fail/cap-clause-double-copy.rs	0	8	8	0.23529411764705882
src/test/run-pass/issue-5666.rs	8	3	11	0.7337278106508875
src/test/compile-fail/deriving-span-Eq-struct.rs	2	2	4	0.9137931034482759
src/test/compile-fail/pub-method-macro.rs	8	3	11	0.4392523364485981
src/libstd/sync/one.rs	0	3	3	0.6296296296296297
src/test/compile-fail/generic-type-less-params-with-defaults.rs	10	6	16	0.3917525773195876
src/rustc/metadata/filesearch.rs	9	5	14	0.3
src/librustc_errors/snippet/test.rs	0	1	1	1.0
src/libregex/re.rs	24	2	26	0.4562334217506631
src/test/compile-fail/issue-33876.rs	3	6	9	0.5056179775280899
src/test/rustdoc/issue-32374.rs	4	4	8	0.5894736842105263
src/test/codegen-units/item-collection/trait-implementations.rs	0	4	4	0.5
src/test/compile-fail/privacy4.rs	12	4	16	0.509090909090909
src/test/compile-fail/isuue-12470.rs	3	2	5	0.8064516129032258
src/test/compile-fail/issue-4542.rs	4	1	5	0.9069767441860465
src/librustc/middle/trans/glue.rs	45	2	47	0.7399777282850779
src/rt/valgrind/valgrind.h	5	4	9	0.5777777777777777
src/test/run-pass/mod_dir_path.rs	12	6	18	0.4435483870967742
src/rustdoc/markdown_index_pass.rs	6	6	12	0.5
src/tools/rustbook/Cargo.lock	5	4	9	0.5
src/rt/libuv/src/win/winapi.h	0	2	2	0.8
src/test/compile-fail/coherence-default-trait-impl.rs	6	4	10	0.35294117647058826
src/test/run-make/llvm-module-pass/plugin.rs	1	3	4	0.8064516129032258
src/rt/jemalloc/test/allocm.exp	0	5	5	0.7777777777777778
src/test/parse-fail/keyword-self-as-identifier.rs	7	4	11	0.5040650406504065
src/test/compile-fail/export-no-tag-variants.rs	0	8	8	0.35714285714285715
src/libcore/ops.rs	71	4	75	0.42629606495940037
src/test/compile-fail/keyword-trait-as-identifier.rs	2	3	5	0.3275862068965517
src/test/run-make/rustdoc-must-use/Makefile	1	3	4	0.7557251908396947
src/test/run-make/simple-rlib/foo.rs	2	2	4	0.8787878787878788
src/test/run-pass/extern-return-TwoU64s.rs	10	3	13	0.6995708154506438
src/libstd/net/ip.rs	32	4	36	0.48607796340493237
src/test/run-pass/unboxed-closures-blanket-fn-mut.rs	8	4	12	0.3786407766990291
src/test/debuginfo/recursive-struct.rs	17	4	21	0.44110275689223055
src/test/compile-fail/return-unit-from-diverging.rs	1	4	5	0.46875
src/rustc/rustdoc.rs	2	3	5	0.631578947368421
src/test/compile-fail/shadow.rs	0	6	6	0.2857142857142857
src/test/rustdoc/issue-16265-2.rs	2	3	5	0.4782608695652174
src/test/compile-fail/wf-in-fn-type-static.rs	4	2	6	0.7540983606557377
src/test/run-pass/macro-nt-list.rs	7	3	10	0.5454545454545454
src/test/compile-fail/simd-binop.rs	7	3	10	0.6129032258064516
src/test/compile-fail/lint-unknown-attr.rs	7	3	10	0.4411764705882353
src/test/run-pass/lexical-scoping.rs	2	3	5	0.6666666666666666
src/librustc/middle/borrowck.rs	0	3	3	0.6363636363636364
src/librustc/middle/capture.rs	2	4	6	0.25
src/libcore/num/uint-template.rs	17	2	19	0.7331081081081081
src/test/compile-fail/issue-8460-const.rs	12	5	17	0.34220532319391633
src/test/pretty/import-renames.rs	3	3	6	0.49122807017543857
src/test/run-pass/enum-discrim-manual-sizing.rs	7	4	11	0.36075949367088606
src/test/run-pass/xcrate-unit-struct.rs	11	2	13	0.6111111111111112
src/rt/jemalloc/include/jemalloc/internal/mutex.h	3	2	5	0.8
src/test/compile-fail/auxiliary/inherited_stability.rs	0	1	1	1.0
src/test/run-pass/issue-11709.rs	15	3	18	0.43157894736842106
src/test/run-pass/selftype-add-ints.rs	0	2	2	0.6666666666666666
src/test/run-pass/single-derive-attr-with-gate.rs	7	3	10	0.34831460674157305
src/rt/arch/mips/record_sp.S	5	3	8	0.6931818181818182
src/test/compile-fail/E0463.rs	3	3	6	0.4444444444444444
src/test/compile-fail/osx-frameworks.rs	3	1	4	0.875
src/librustc/middle/typeck/check/vtable.rs	42	2	44	0.7321954090641554
src/test/compile-fail/import-glob-circular.rs	15	3	18	0.39690721649484534
src/test/debug-info/self-in-generic-default-method.rs	9	1	10	0.9171974522292994
src/test/rustdoc/issue-20727-4.rs	4	3	7	0.4642857142857143
src/librustc_llvm/build.rs	14	5	19	0.48695652173913045
src/test/run-pass/regions-appearance-constraint.rs	10	1	11	0.8352941176470589
src/test/debuginfo/struct-in-enum.rs	12	4	16	0.4982078853046595
src/tools/compiletest/src/uidiff.rs	4	4	8	0.3394495412844037
src/test/run-fail/non-exhaustive-match.rs	0	8	8	0.23529411764705882
src/test/parse-fail/bad-lit-suffixes.rs	7	4	11	0.44
src/test/compile-fail/static-slice-not-null-terminated.rs	4	2	6	0.5
src/test/run-pass/type-ptr.rs	13	4	17	0.3786407766990291
src/librustc/middle/trans/controlflow.rs	45	2	47	0.7176997759522031
src/librustdoc/externalfiles.rs	13	3	16	0.35786802030456855
mk/docs.mk	61	3	64	0.5672690763052208
src/test/codegen-units/cross-crate-closures.rs	2	3	5	0.4793388429752066
src/libextra/sync.rs	29	1	30	0.8198198198198198
doc/tutorial/web/style.css	0	1	1	1.0
src/test/compile-fail/regionck-closure-lifetimes.rs	5	2	7	0.5804195804195804
src/test/compile-fail/borrowck-borrow-immut-deref-of-gc-as-mut.rs	3	2	5	0.7692307692307693
src/doc/book/ufcs.md	0	1	1	1.0
src/test/compile-fail/keyword-for-as-identifier.rs	2	3	5	0.3275862068965517
src/test/run-make/issue-20626/foo.rs	3	3	6	0.6
src/test/run-pass/aux/issue-12133-dylib.rs	0	1	1	1.0
src/librustc/metadata/loader.rs	75	3	78	0.5693798449612403
src/librustc_back/target/netbsd_base.rs	10	4	14	0.5910780669144982
constructors.md	0	1	1	1.0
src/libworkcache/lib.rs	10	1	11	0.874439461883408
src/test/compile-fail/issue-20831-debruijn.rs	9	4	13	0.4461538461538462
src/libstd/condition.rs	11	1	12	0.8571428571428571
src/test/run-pass/inherit-struct2.rs	2	2	4	0.8181818181818182
src/test/compile-fail/feature-gate-linked-from.rs	0	3	3	0.7857142857142857
src/test/run-make/compiler-rt-works-on-mingw/Makefile	1	3	4	0.5
src/test/compile-fail/issue-5543.rs	10	3	13	0.4075471698113208
src/test/parse-fail/removed-syntax-mut-vec-ty.rs	7	3	10	0.6190476190476191
src/test/run-pass/reflect-visit-data.rs	25	3	28	0.7384615384615385
src/rt/arch/i386/ccall.S	6	4	10	0.6304347826086957
src/test/compile-fail/self_type_keyword-2.rs	5	3	8	0.5238095238095238
src/test/compile-fail/E0501.rs	0	5	5	0.32608695652173914
src/test/run-pass/class-cast-to-iface-cross-crate.rs	0	6	6	0.3333333333333333
src/test/compile-fail/const-eval-overflow-3.rs	11	5	16	0.38064516129032255
src/test/auxiliary/issue-8259.rs	4	3	7	0.4027777777777778
src/test/rustdoc/auxiliary/empty.rs	0	2	2	0.6666666666666666
src/test/run-pass/issue-13304.rs	19	4	23	0.3938223938223938
src/libsyntax/errors/emitter.rs	16	3	19	0.45962732919254656
src/test/run-pass/borrowck-root-while-cond-2.rs	9	2	11	0.7572815533980582
src/test/compile-fail/coerce-overloaded-autoderef.rs	3	2	5	0.7096774193548387
src/test/run-fail/iter-step-overflow-ndebug.rs	0	1	1	1.0
src/test/run-pass/struct-field-assignability.rs	13	1	14	0.8165137614678899
src/test/run-pass/generic-alias-box.rs	15	2	17	0.7150537634408602
src/test/compile-fail/lint-group-style.rs	10	4	14	0.4382716049382716
src/test/run-pass/deriving-encodable-decodable-cell-refcell.rs	14	3	17	0.5013927576601671
src/test/compile-fail/closure-bounds-copy-cant-capture-noncopyable.rs	3	2	5	0.7096774193548387
src/test/run-pass/deriving-meta-multiple.rs	12	3	15	0.488135593220339
src/test/compile-fail/once-fn-subtyping.rs	7	1	8	0.8648648648648649
src/librustuv/rustuv.rs	1	2	3	0.8695652173913043
src/librustc_mir/tcx/block.rs	3	2	5	0.7549019607843137
src/test/compile-fail/E0195.rs	3	5	8	0.5052631578947369
src/test/compile-fail/regions-undeclared.rs	4	2	6	0.7941176470588235
src/libbacktrace/pecoff.c	3	4	7	0.66
src/librustc_typeck/check/upvar.rs	31	4	35	0.4726598702502317
src/test/run-make/error-writing-dependencies/foo.rs	0	3	3	0.8461538461538461
src/comp/middle/lint.rs	0	9	9	0.2
src/doc/tarpl/lifetime-elision.md	0	3	3	0.7435897435897436
src/test/incremental/change_crate_order/auxiliary/b.rs	4	4	8	0.38181818181818183
src/libsyntax/parse/lexer/mod.rs	63	4	67	0.42502004811547717
src/test/run-make/libs-and-bins/foo.rs	2	1	3	0.9
src/test/compile-fail/bad-alt.rs	6	4	10	0.4444444444444444
src/test/run-pass/out-of-stack-no-split.rs	11	3	14	0.3638814016172507
src/test/compile-fail/issue-3311.rs	6	3	9	0.6458333333333334
src/test/compile-fail/issue-8767.rs	12	3	15	0.4659090909090909
src/etc/gedit/share/gtksourceview-3.0/language-specs/rust.lang	17	2	19	0.6706586826347305
src/test/compile-fail/regions-trait-2.rs	14	3	17	0.6627906976744186
doc/tutorial/extract.js	0	1	1	1.0
src/test/compile-fail/privacy/restricted/ty-params.rs	3	4	7	0.6391752577319587
src/test/compile-fail/method-ambig-one-trait-unknown-int-type.rs	10	3	13	0.4697986577181208
src/test/parse-fail/regions-trait-2.rs	4	3	7	0.4274193548387097
src/test/compile-fail/doc-before-semi.rs	3	3	6	0.3220338983050847
src/test/compile-fail/aux/macro_non_reexport_2.rs	0	1	1	1.0
src/test/compile-fail/borrowck-use-mut-borrow.rs	10	3	13	0.44086021505376344
src/test/run-pass/traits-issue-22110.rs	4	3	7	0.5466666666666666
src/test/compile-fail/coherence-bigint-vecint.rs	4	2	6	0.5121951219512195
src/test/compile-fail/alt-vec-invalid.rs	4	1	5	0.8461538461538461
src/test/run-pass/union/union-const-trans.rs	2	3	5	0.5238095238095238
src/test/compile-fail/view-items-at-top.rs	12	2	14	0.6534653465346535
src/test/run-pass/generic-object.rs	12	3	15	0.5
src/librustc/middle/lint.rs	59	1	60	0.7715231788079471
src/test/run-pass/generic-default-type-params.rs	7	3	10	0.5119047619047619
src/libcore/num/uint-template/u16.rs	2	3	5	0.7317073170731707
src/liballoc/raw_vec.rs	20	5	25	0.5825602968460112
src/test/run-make/mismatching-target-triples/Makefile	2	2	4	0.6521739130434783
src/test/run-make/lto-readonly-lib/lib.rs	0	4	4	0.631578947368421
src/rt/arch/armv7s/morestack.S	3	3	6	0.6714285714285714
src/test/compile-fail/const-array-oob.rs	10	5	15	0.45695364238410596
src/test/compile-fail/issue-7092.rs	7	4	11	0.5493562231759657
src/test/run-pass/aux/macro_reexport_2_no_use.rs	0	1	1	1.0
src/test/run-pass/issue-18685.rs	12	4	16	0.4084507042253521
src/test/compile-fail/dupe-symbols-6.rs	2	4	6	0.5806451612903226
src/test/compile-fail/wf-struct-bound.rs	4	2	6	0.7666666666666667
src/librustsyntax/parse/token.rs	4	4	8	0.4782608695652174
src/test/run-pass/cancel-clean-via-immediate-rvalue-ref.rs	6	3	9	0.43243243243243246
src/test/auxiliary/issue-14422.rs	6	4	10	0.40437158469945356
src/librustc_mir/build/misc.rs	17	3	20	0.5498154981549815
src/test/compile-fail/issue-5883.rs	15	4	19	0.5529715762273901
src/rt/libuv/src/ev/config_sunos.h	0	3	3	0.3333333333333333
src/test/compile-fail/privacy-ns1.rs	11	3	14	0.6747967479674797
src/test/run-pass/sio-write.rs	0	6	6	0.38461538461538464
src/tools/compiletest/Cargo.lock	8	4	12	0.574468085106383
src/test/incremental/change_private_impl_method_cc/auxiliary/point.rs	1	3	4	0.4722222222222222
src/librustc/middle/infer/freshen.rs	19	4	23	0.4444444444444444
src/test/run-pass/issue-3888.rs	0	2	2	0.6666666666666666
src/lib/u32.rs	0	5	5	0.42857142857142855
src/test/run-make/mixing-libs/Makefile	2	2	4	0.9019607843137255
src/rt/libuv/test/benchmark-udp-packet-storm.c	0	1	1	1.0
src/test/run-make/allow-warnings-cmdline-stability/bar.rs	4	4	8	0.6266666666666667
src/libcore/dvec.rs	21	6	27	0.2345132743362832
src/rt/rust_shape.h	4	7	11	0.2803738317757009
src/test/run-pass/issue-23825.rs	3	3	6	0.5483870967741935
src/test/compile-fail/stage0-cmp.rs	2	3	5	0.4523809523809524
doc/po/rustpkg.md.pot	5	1	6	0.9
src/librustc_incremental/calculate_svh/hasher.rs	3	5	8	0.31746031746031744
src/test/run-pass/shebang.rs	21	4	25	0.515527950310559
src/rt/jemalloc/include/jemalloc/internal/huge.h	0	5	5	0.7777777777777778
src/test/run-pass-fulldeps/issue_16723_multiple_items_syntax_ext.rs	8	3	11	0.5422535211267606
src/test/compile-fail/unboxed-closures-infer-explicit-call-too-early.rs	8	5	13	0.37037037037037035
src/test/bench/shootout-k-nucleotide-pipes.rs	54	3	57	0.5615079365079365
src/test/compile-fail-fulldeps/proc-macro/feature-gate-3.rs	0	3	3	0.3333333333333333
src/test/auxiliary/macro_export_inner_module.rs	7	4	11	0.42748091603053434
src/test/compile-fail/specialization/specialization-polarity.rs	2	3	5	0.6712328767123288
src/librustpkg/testsuite/pass/deeply/nested/path/foo/main.rs	0	3	3	0.8235294117647058
src/doc/trpl/mutability.md	13	3	16	0.5714285714285714
src/test/run-pass/issue-23036.rs	1	2	3	0.48
src/test/run-pass/expr-alt-generic-unique2.rs	10	5	15	0.5252525252525253
src/test/run-pass/aux/fn-abi.rs	0	1	1	1.0
src/librustc_plugin/registry.rs	13	4	17	0.4861878453038674
src/libstd/sys/unix/ext/thread.rs	4	3	7	0.6846153846153846
src/libstd/comm/sync.rs	4	2	6	0.4978540772532189
src/rt/rust_try_msvc_64.ll	3	3	6	0.4444444444444444
src/test/compile-fail/export-fully-qualified.rs	8	5	13	0.3269230769230769
src/test/auxiliary/issue-15318.rs	6	3	9	0.3561643835616438
src/test/run-pass/issue-3743.rs	12	3	15	0.4460227272727273
src/test/compile-fail-fulldeps/proc-macro/two-crate-types-1.rs	0	3	3	0.3333333333333333
src/rustc/middle/trans/callee.rs	1	7	8	0.23529411764705882
src/test/run-pass/issue-2895.rs	24	3	27	0.4647058823529412
src/libstd/io/lazy.rs	7	5	12	0.4613003095975232
src/test/run-pass/export-non-interference3.rs	12	5	17	0.5196078431372549
src/test/run-pass/issue-8506.rs	7	4	11	0.48672566371681414
src/doc/trpl/src/hello-cargo.md	0	2	2	0.9
src/test/auxiliary/logging_right_crate.rs	9	4	13	0.4350453172205438
src/test/run-make/compiler-lookup-paths/e2.rs	2	3	5	0.6041666666666666
src/test/incremental/span_hash_stable/main.rs	3	3	6	0.7714285714285715
src/test/run-pass/issue-25339.rs	4	2	6	0.75
src/test/run-pass/const-region-ptrs-noncopy.rs	10	3	13	0.5165289256198347
src/test/run-pass/borrowck-static-item-in-fn.rs	7	3	10	0.45454545454545453
src/test/compile-fail/aux/empty-struct.rs	0	1	1	1.0
src/libregex/parse/mod.rs	5	2	7	0.865979381443299
src/test/run-pass/issue-21655.rs	4	3	7	0.5169491525423728
src/test/run-make/missing-crate-dependency/crateB.rs	0	3	3	0.8947368421052632
src/test/run-pass/unboxed-closures-all-traits.rs	14	3	17	0.3908450704225352
src/test/run-pass/crateresolve8.rs	7	1	8	0.9090909090909091
src/doc/trpl/static-and-dynamic-dispatch.md	5	3	8	0.5504587155963303
src/rustdoc_ng/html/format.rs	0	2	2	0.8666666666666667
src/test/run-pass/borrowck-nested-calls.rs	7	3	10	0.6422764227642277
src/libsyntax/ext/build.rs	83	3	86	0.5989143546441495
src/doc/nomicon/repr-rust.md	3	3	6	0.7894736842105263
src/test/compile-fail/pat-tuple-feature-gate.rs	3	3	6	0.4915254237288136
src/doc/tarpl/vec-alloc.md	0	3	3	0.6851851851851852
src/test/run-pass/bug-862.rs	0	6	6	0.3333333333333333
src/test/compile-fail/aux/coherence_copy_like_lib.rs	0	1	1	1.0
src/librustc_data_structures/fmt_wrap.rs	2	4	6	0.425
src/test/run-pass-fulldeps/deprecated-derive.rs	2	4	6	0.3333333333333333
src/test/compile-fail/wf-in-fn-type-arg.rs	1	2	3	0.8571428571428571
src/librustc_trans/value.rs	5	3	8	0.425
src/test/debug-info/multiple-functions.rs	10	1	11	0.9202898550724637
src/rt/libuv/.gitignore	0	4	4	0.5714285714285714
src/test/run-pass/issue-10396.rs	7	2	9	0.6148148148148148
src/test/run-pass/issue-26322.rs	2	3	5	0.6756756756756757
src/test/run-make/extern-fn-reachable/Makefile	5	3	8	0.7258064516129032
src/test/compile-fail/block-must-not-have-result-do.rs	12	3	15	0.6161616161616161
src/librustc_back/target/apple_base.rs	6	4	10	0.6124401913875598
src/rt/libuv/src/ares/ares_strdup.c	0	3	3	0.6
src/libsyntax_ext/deriving/mod.rs	20	5	25	0.43783068783068785
src/test/compile-fail/mir-dataflow/README.md	2	4	6	0.45161290322580644
src/lib/Task.rs	0	1	1	1.0
src/rt/libuv/src/ares/RELEASE-NOTES	0	4	4	0.5
src/test/compile-fail/issue-25826.rs	7	2	9	0.5113636363636364
src/doc/trpl/rust-book.css	3	3	6	0.56
src/librustpkg/testsuite/pass/src/fancy-lib/bar.rs	0	2	2	0.8571428571428571
src/test/run-pass/import7.rs	18	4	22	0.5838509316770186
src/doc/tarpl/SUMMARY.md	0	3	3	0.6727272727272727
