filename	minor	major	total	ownership
src/test/rustdoc/issue-22038.rs	3	3	6	0.4583333333333333
src/test/run-fail/alt-bot-fail.rs	7	5	12	0.391304347826087
src/test/run-pass/issue-10396.rs	7	2	9	0.6102941176470589
src/rustdoc/desc_to_brief_pass.rs	13	2	15	0.5375
src/test/compile-fail/rfc1623.rs	2	5	7	0.5111111111111111
src/test/auxiliary/issue-18913-2.rs	4	3	7	0.4943820224719101
src/test/run-fail/fail-macro-any-wrapped.rs	5	2	7	0.6710526315789473
src/test/compile-fail/unary-move.rs	0	7	7	0.2857142857142857
src/test/run-pass/auxiliary/issue-2526.rs	0	1	1	1.0
src/test/parse-fail/removed-syntax-closure-lifetime.rs	5	3	8	0.6268656716417911
src/test/run-make/many-crates-but-no-match/crateC.rs	0	3	3	0.8461538461538461
src/comp/syntax/ext/qquote.rs	1	7	8	0.5806451612903226
src/libstd/os/solaris/mod.rs	3	2	5	0.7903225806451613
src/test/run-pass/issue-3688-2.rs	0	2	2	0.75
src/test/compile-fail/issue-21659-show-relevant-trait-impls-1.rs	6	3	9	0.6666666666666666
src/test/auxiliary/private_variant_xc.rs	7	1	8	0.881578947368421
src/librustdoc/plugins.rs	17	3	20	0.6712598425196851
src/test/compile-fail/alt-vec-invalid.rs	4	1	5	0.8620689655172413
src/test/run-pass/issue-36401.rs	3	4	7	0.5102040816326531
src/doc/Heuristica-Regular.woff	2	1	3	0.9310344827586207
src/test/debug-info/struct-in-enum.rs	10	1	11	0.9071428571428571
src/test/run-pass/alias-uninit-value.rs	17	4	21	0.2851063829787234
src/test/auxiliary/crateresolve4a-1.rs	11	3	14	0.6428571428571429
src/test/compile-fail/mutable-huh-variance-ptr.rs	9	3	12	0.45
src/test/rustdoc/aux/reexp_stripped.rs	0	1	1	1.0
src/test/compile-fail/E0560.rs	1	5	6	0.36363636363636365
src/rustc/syntax/ext/auto_serialize.rs	0	3	3	0.5
src/libstd/primitive_docs.rs	21	4	25	0.5212121212121212
src/test/run-pass/assert-approx-eq-macro-success.rs	3	1	4	0.9183673469387755
src/test/run-pass/issue-15523.rs	3	3	6	0.49019607843137253
src/test/run-pass/issue-28950.rs	5	5	10	0.42073170731707316
src/test/run-pass/deriving-self-lifetime-totalord-totaleq.rs	12	3	15	0.6211453744493393
src/test/parse-fail/keyword-enum-as-identifier.rs	6	3	9	0.5454545454545454
src/test/run-pass/block-explicit-types.rs	14	3	17	0.5422222222222223
src/test/run-pass/aux/derive-no-std.rs	0	1	1	1.0
src/test/compile-fail/object-lifetime-default-from-rptr-struct-error.rs	7	4	11	0.44871794871794873
src/doc/uptack.tex	6	2	8	0.4588235294117647
src/test/auxiliary/derive-no-std.rs	2	3	5	0.44155844155844154
src/test/compile-fail/mutable-huh-variance-vec3.rs	4	7	11	0.2894736842105263
src/librustc/middle/traits/fulfill.rs	27	4	31	0.4621010638297872
src/libstd/rt/uv/uvll.rs	18	1	19	0.7631578947368421
src/librustc_incremental/ich/fingerprint.rs	4	3	7	0.35294117647058826
src/test/run-make/static-unwinding/lib.rs	5	3	8	0.4519230769230769
src/libcollectionstest/btree/set.rs	15	4	19	0.6244541484716157
drop-flags.md	0	1	1	1.0
src/test/run-pass-fulldeps/proc-macro/append-impl.rs	0	3	3	0.3333333333333333
src/test/incremental/hashes/enum_defs.rs	5	4	9	0.5121951219512195
src/test/run-pass/resource-generic.rs	12	4	16	0.5503355704697986
src/test/compile-fail/borrowck-consume-upcast-box.rs	4	4	8	0.4666666666666667
src/librustc/middle/typeck/infer/error_reporting.rs	29	2	31	0.7187772925764192
src/liballoc/boxed_test.rs	14	4	18	0.39953271028037385
src/libstd/bool.rs	20	3	23	0.753393665158371
src/libcore/rt/io/mock.rs	0	3	3	0.6666666666666666
src/test/run-pass/issue-3563-2.rs	10	4	14	0.43670886075949367
src/librustc/infer/freshen.rs	10	6	16	0.42857142857142855
src/test/compile-fail/borrowck-swap-mut-base-ptr.rs	11	2	13	0.4939759036144578
README.txt	0	1	1	1.0
src/test/run-pass/issue-14940.rs	12	5	17	0.30632911392405066
src/boot/llvm/llasm.ml	0	1	1	1.0
src/librustpkg/util.rs	40	1	41	0.8037922506183017
src/test/run-pass/issue-4735.rs	11	3	14	0.6145833333333334
src/rt/libuv/src/ev/README	0	2	2	0.5
src/librustc_mir/tcx/mod.rs	7	2	9	0.7210526315789474
src/test/run-pass/trait-inheritance-cast.rs	12	3	15	0.4918032786885246
doc/Languages.txt	0	2	2	0.8333333333333334
src/test/run-pass/concat.rs	10	3	13	0.5085910652920962
src/liballoc/boxed.rs	48	4	52	0.44402985074626866
src/test/run-make/extern-multiple-copies2/foo2.rs	1	4	5	0.5833333333333334
src/test/run-pass/foreign-struct.rs	10	2	12	0.5967741935483871
src/bootstrap/compile.rs	11	5	16	0.47289156626506024
src/doc/trpl/method-lookup.md	0	1	1	1.0
src/libsyntax/ast_map/mod.rs	26	3	29	0.4035740878629933
src/librustuv/rc.rs	1	2	3	0.7727272727272727
src/rt/libuv/src/unix/ev/ev_port.c	0	1	1	1.0
src/test/compile-fail/feature-gate-may-dangle.rs	4	3	7	0.4375
src/bootstrap/mk/Makefile.in	9	5	14	0.5187032418952618
src/rt/libuv/src/win/async.c	0	1	1	1.0
src/libstd/sys/unix/timer.rs	12	3	15	0.4932562620423892
src/test/compile-fail/E0214.rs	3	4	7	0.3157894736842105
src/rt/jemalloc/include/jemalloc/internal/rb.h	3	2	5	0.8
src/libcore/rt/rc.rs	0	3	3	0.5882352941176471
doc/tutorial/data.md	0	5	5	0.6153846153846154
RELEASES.txt	24	2	26	0.7308488612836439
src/test/run-pass/unsafe-fn-called-from-unsafe-fn.rs	5	4	9	0.42857142857142855
src/test/run-pass/unique-assign.rs	11	3	14	0.4595959595959596
src/librand/distributions/exponential.rs	23	3	26	0.5185694635488308
src/test/ui/compare-method/proj-outlives-region.rs	1	2	3	0.6388888888888888
src/test/run-pass/string-self-append.rs	20	3	23	0.5784615384615385
src/boot/fe/ast.ml	5	4	9	0.6428571428571429
src/test/run-pass/do-for-empty-args.rs	5	2	7	0.7692307692307693
src/test/run-pass/issue24353.rs	0	5	5	0.42857142857142855
src/test/run-fail/unwind-stacked.rs	8	2	10	0.823943661971831
src/doc/trpl/tuple-structs.md	2	4	6	0.5869565217391305
src/librustc/middle/ty/structural_impls.rs	11	3	14	0.6166666666666667
src/test/compile-fail-fulldeps/proc-macro/feature-gate-1.rs	0	3	3	0.3333333333333333
src/test/run-pass/mod_file.rs	13	3	16	0.47126436781609193
src/test/parse-fail/trailing-carriage-return-in-string.rs	3	4	7	0.42857142857142855
src/test/compile-fail/method-macro-backtrace.rs	10	4	14	0.5241379310344828
src/test/run-pass/macro-2.rs	18	5	23	0.4364406779661017
src/test/compile-fail/privacy/restricted/tuple-struct-fields/test2.rs	1	6	7	0.4175824175824176
src/test/run-pass/break-value.rs	6	5	11	0.42857142857142855
src/fuzzer/cycles.rs	6	7	13	0.14285714285714285
src/libstd/rt/work_queue.rs	6	2	8	0.796875
mk/libuv/ia32/mac/src/rt/libuv/uv.target.mk	0	2	2	0.5
src/test/compile-fail/issue-36881.rs	4	3	7	0.575
src/librustc_typeck/check/autoderef.rs	11	6	17	0.34011627906976744
src/test/compile-fail/use-after-move-implicity-coerced-object.rs	13	3	16	0.5773584905660377
src/test/run-pass/generic-extern-mangle.rs	8	3	11	0.41916167664670656
doc/po/ja/tutorial-container.md.po	4	1	5	0.9
src/libstd/old_path/mod.rs	10	3	13	0.37531486146095716
src/librustc_data_structures/obligation_forest/README.md	3	3	6	0.7662337662337663
src/test/compile-fail/float-literal-inference-restrictions.rs	6	3	9	0.7368421052631579
src/test/run-pass/object-lifetime-default-default-to-static.rs	4	3	7	0.5454545454545454
src/test/run-pass/integer-literal-suffix-inference.rs	8	3	11	0.45
src/comp/me/trans.rs	0	1	1	1.0
src/test/compile-fail/issue-21221-1.rs	5	4	9	0.6857142857142857
src/test/compile-fail/generic-impl-less-params-with-defaults.rs	7	3	10	0.5522388059701493
src/test/compile-fail/issue-7044.rs	8	4	12	0.6491228070175439
src/test/ui/span/move-closure.stderr	2	3	5	0.4166666666666667
src/test/compile-fail/unboxed-closure-sugar-equiv.rs	10	3	13	0.36054421768707484
src/test/compile-fail/E0507.rs	1	4	5	0.33962264150943394
src/test/compile-fail/borrowck/borrowck-vec-pattern-loan-from-mut.rs	6	5	11	0.47619047619047616
src/doc/tarpl/borrow-splitting.md	1	3	4	0.7368421052631579
src/test/compile-fail/regions-variance-invariant-use-covariant.rs	2	3	5	0.673469387755102
src/test/compile-fail/no-binary-float-literal.rs	5	3	8	0.35294117647058826
src/test/run-pass/aux/blind-item-mixed-crate-use-item-foo2.rs	0	1	1	1.0
src/test/run-pass/if-let.rs	11	4	15	0.3426791277258567
src/test/run-pass/auto-ref-newtype.rs	8	2	10	0.7555555555555555
mk/cfg/i686-unknown-haiku.mk	4	4	8	0.3709677419354839
src/test/run-pass/for-implicit-copy.rs	0	3	3	0.5
src/test/run-pass/static-assert.rs	8	3	11	0.4972677595628415
src/test/run-pass/autoderef-method-on-trait.rs	13	3	16	0.47570332480818417
src/librustc_mir/graphviz.rs	14	5	19	0.4497816593886463
src/test/codegen-units/partitioning/local-drop-glue.rs	4	3	7	0.5730337078651685
src/librustc_trans/closure.rs	12	6	18	0.451559934318555
src/test/run-pass/issue-30018-nopanic.rs	2	3	5	0.4375
src/tools/compiletest/src/runtest.rs	18	6	24	0.43561643835616437
src/test/run-pass/auxiliary/reachable-unnameable-items.rs	0	2	2	0.6666666666666666
src/test/compile-fail/object-lifetime-default-mybox.rs	7	3	10	0.4158415841584158
src/libcore/rt/sleeper_list.rs	0	1	1	1.0
src/doc/tarpl/arc-and-mutex.md	0	3	3	0.7619047619047619
src/test/run-pass/resolve-pseudo-shadowing.rs	2	2	4	0.6333333333333333
src/test/compile-fail-fulldeps/proc-macro/two-crate-types-1.rs	0	3	3	0.3333333333333333
src/test/debuginfo/generic-trait-generic-static-default-method.rs	4	3	7	0.4166666666666667
src/test/run-pass/where-clauses-lifetimes.rs	6	3	9	0.4222222222222222
src/test/run-fail/bug-2470-bounds-check-overflow.rs	20	4	24	0.5236486486486487
src/librustc/middle/typeck/deriving.rs	0	5	5	0.4166666666666667
src/librustc_back/target/i686_unknown_dragonfly.rs	18	3	21	0.4838709677419355
src/libsyntax/parse/lexer.rs	48	1	49	0.7288817377312953
src/rt/libuv/test/test-callback-stack.c	0	4	4	0.5714285714285714
src/test/compile-fail/vec-matching-obsolete-syntax.rs	6	2	8	0.4953271028037383
src/librustc_data_structures/graph/tests.rs	3	3	6	0.6792452830188679
src/lib/BitV.rs	0	1	1	1.0
src/test/run-make/graphviz-flowgraph/f14.dot-expected.dot	8	2	10	0.5378151260504201
src/librustc/ty/subst.rs	14	6	20	0.3735408560311284
src/test/run-make/missing-crate-dependency/crateC.rs	0	3	3	0.875
src/test/compile-fail/regions-outlives-nominal-type-enum-region.rs	0	2	2	0.9047619047619048
src/test/run-make/cdylib/foo.c	1	4	5	0.5
src/test/compile-fail/issue-28098.rs	4	3	7	0.5247524752475248
src/test/run-fail/linked-failure2.rs	12	2	14	0.671875
src/test/compile-fail/regions-nested-fns.rs	18	4	22	0.535483870967742
src/test/compile-fail/no-warn-on-field-replace-issue-34101.rs	4	3	7	0.525
src/test/run-make/volatile-intrinsics/main.rs	7	3	10	0.4934210526315789
src/test/run-pass/module-polymorphism4-files/cat.rs	0	6	6	0.6
src/test/compile-fail/issue-4500.rs	0	4	4	0.6060606060606061
src/test/run-make/prune-link-args/empty.rs	3	1	4	0.8636363636363636
src/test/compile-fail/issue-23253.rs	6	5	11	0.4634146341463415
src/test/run-pass/issue-15689-1.rs	7	4	11	0.4019138755980861
src/libextra/term.rs	16	1	17	0.8377483443708609
src/lib/task.rs	5	5	10	0.4358974358974359
src/test/run-pass-fulldeps/plugin-plus-extern-crate.rs	3	3	6	0.6875
src/test/compile-fail/no-self-dispatch.rs	0	5	5	0.375
src/test/rustdoc/manual_impl.rs	1	4	5	0.5168539325842697
src/libstd/sys/windows/ext/process.rs	8	4	12	0.5384615384615384
src/librustc_trans/base.rs	32	6	38	0.4383561643835616
src/rt/rust_proxy.cpp	0	2	2	0.5
src/test/compile-fail/issue-37026.rs	2	5	7	0.38461538461538464
src/libcore/float.rs	21	6	27	0.22285714285714286
src/test/compile-fail/changing-crates.rs	8	2	10	0.660377358490566
src/test/compile-fail/ctor-uninit-var.rs	0	3	3	0.5
src/test/run-pass/issue-24779.rs	2	3	5	0.5217391304347826
src/libstd/sys/unix/sync.rs	18	5	23	0.40074906367041196
src/doc/trpl/src/advanced.md	0	2	2	0.9
src/test/compile-fail/issue-15260.rs	9	5	14	0.48427672955974843
src/test/stdtest/qsort.rs	3	6	9	0.2857142857142857
src/test/compile-fail/borrowck-and-init.rs	4	4	8	0.6206896551724138
src/rt/rust_timer.cpp	0	8	8	0.3888888888888889
src/test/run-fail/die-macro-pure.rs	8	2	10	0.6796116504854369
src/test/run-pass/issue-13902.rs	4	2	6	0.48
src/test/compile-fail/aux/macro_non_reexport_2.rs	0	1	1	1.0
src/test/rustdoc/recursion2.rs	3	3	6	0.6764705882352942
src/libcore/rt/uv/mod.rs	6	2	8	0.6594202898550725
src/test/run-pass/deriving-encodable-decodable-box.rs	10	3	13	0.4427710843373494
src/rustc/metadata/csearch.rs	10	7	17	0.25663716814159293
src/test/compile-fail/removed-syntax-record.rs	7	3	10	0.48484848484848486
src/test/compile-fail/regions-outlives-projection-container-wc.rs	0	1	1	1.0
src/test/run-fail/fail-macro-fmt.rs	8	2	10	0.7075471698113207
src/test/run-make/alloc-extern-crates/fakealloc.rs	5	4	9	0.6140350877192983
src/test/run-make/suspicious-library/foo.rs	3	1	4	0.8695652173913043
src/test/run-pass/out-pointer-aliasing.rs	7	3	10	0.4110169491525424
src/test/codegen/stack-alloc-string-slice.cc	3	2	5	0.6818181818181818
src/test/ui/dropck/auxiliary/dropck_eyepatch_extern_crate.rs	3	3	6	0.44680851063829785
src/test/parse-fail/pat-lt-bracket-7.rs	5	3	8	0.577639751552795
src/test/run-pass/else-if.rs	11	3	14	0.3582089552238806
src/libsyntax/ext/deriving/generic/ty.rs	22	3	25	0.4489795918367347
src/test/run-fail/unwind-unique.rs	10	3	13	0.54375
src/test/compile-fail/export.rs	7	5	12	0.32432432432432434
src/test/compile-fail/issue-18107.rs	10	3	13	0.4051724137931034
src/test/run-pass/x86stdcall.rs	27	4	31	0.4113636363636364
src/test/debuginfo/method-on-struct.rs	15	3	18	0.423728813559322
src/test/compile-fail/integer-literal-suffix-inference-2.rs	3	2	5	0.5555555555555556
src/test/run-pass/issue-10626.rs	20	3	23	0.4599236641221374
src/test/compile-fail/kindck-send-unsafe.rs	10	4	14	0.417910447761194
src/librustc/dep_graph/dep_tracking_map.rs	4	5	9	0.5054945054945055
src/test/compile-fail/E0308.rs	2	4	6	0.4603174603174603
src/test/run-pass/macro-reexport.rs	6	3	9	0.42028985507246375
src/doc/nomicon/references.md	0	3	3	0.7142857142857143
src/test/compile-fail/atomicoption-not-send.rs	2	2	4	0.625
src/test/run-pass/lint-cap.rs	0	4	4	0.625
src/test/compile-fail/cfg-attr-cfg-2.rs	3	3	6	0.3902439024390244
src/libcollections/tree/mod.rs	5	4	9	0.4602272727272727
src/test/compile-fail/E0439.rs	2	3	5	0.4583333333333333
src/test/run-pass/iter-step-overflow-debug.rs	0	2	2	0.75
src/librustc_mir/build/into.rs	9	3	12	0.6438356164383562
src/libsyntax_ext/deriving/cmp/partial_eq.rs	11	6	17	0.4176829268292683
src/test/compile-fail/mutable-huh-variance-deep.rs	2	6	8	0.36666666666666664
src/rt/jemalloc/src/mb.c	0	5	5	0.7777777777777778
src/test/compile-fail/issue-35139.rs	3	5	8	0.3684210526315789
src/librustc/front/config.rs	31	1	32	0.7703703703703704
doc/README.md	2	2	4	0.8823529411764706
src/test/parse-fail/trait-bounds-not-on-impl.rs	6	4	10	0.38848920863309355
src/test/run-make/relocation-model/Makefile	5	3	8	0.43010752688172044
src/test/auxiliary/issue-2196-c.rc	4	2	6	0.7
src/test/parse-fail/lex-bare-cr-string-literal-doc-comment.rs	6	3	9	0.4492753623188406
src/test/compile-fail/macro-crate-nonterminal-non-root.rs	4	3	7	0.5952380952380952
src/test/run-pass/issue-30081.rs	2	2	4	0.8181818181818182
src/rt/sundown/html/houdini_href_e.c	0	2	2	0.9310344827586207
src/rt/arch/armv7s/morestack.S	3	3	6	0.676056338028169
src/test/compile-fail/issue-20605.rs	6	4	10	0.4206896551724138
src/libstd/os/emscripten/fs.rs	2	3	5	0.6274509803921569
mk/cfg/mipsel-unknown-linux-uclibc.mk	2	4	6	0.3793103448275862
src/test/ui/span/E0536.rs	0	3	3	0.625
src/test/compile-fail/deriving-span-TotalOrd-tuple-struct.rs	7	2	9	0.7692307692307693
src/test/run-pass/import.rs	13	3	16	0.6613756613756614
src/test/compile-fail/aux/issue_21202.rs	0	1	1	1.0
src/test/run-pass/do2.rs	6	3	9	0.7619047619047619
src/test/auxiliary/issue-2631-a.rs	21	3	24	0.6172607879924953
src/test/run-pass/issue-24945-repeat-dash-opts.rs	3	4	7	0.5135135135135135
src/test/compile-fail/E0101.rs	3	5	8	0.4649122807017544
src/test/ui/codemap_tests/issue-11715.rs	4	4	8	0.43373493975903615
src/test/run-pass/issue-3186.rs	1	5	6	0.5161290322580645
src/rustc/middle/ty.rs	14	6	20	0.2025862068965517
doc/keywords.txt	0	8	8	0.2
src/test/compile-fail/E0194.rs	4	3	7	0.464
src/librustc/middle/trans/macros.rs	9	3	12	0.7051282051282052
src/test/run-pass/issue-6130.rs	6	3	9	0.38738738738738737
src/test/run-fail/explicit-panic.rs	4	4	8	0.4915254237288136
src/test/run-make/issue-25581/Makefile	3	4	7	0.5194805194805194
src/test/bench/task-perf-word-count-generic.rs	12	7	19	0.28901734104046245
src/test/run-pass/enum-vec-initializer.rs	9	4	13	0.49777777777777776
src/test/compile-fail/macros-nonfatal-errors.rs	10	3	13	0.6875
src/librustc_typeck/check/mod.rs	111	4	115	0.43012449587936175
src/test/run-pass/alt-with-ret-arm.rs	7	4	11	0.6271186440677966
src/test/run-pass/deriving-via-extension-c-enum.rs	14	3	17	0.5289855072463768
src/rt/jemalloc/include/jemalloc/internal/rtree.h	3	2	5	0.8
src/test/run-pass/issue-16530.rs	8	3	11	0.5714285714285714
src/test/run-pass/issue-18859.rs	5	3	8	0.43410852713178294
src/librustc/middle/typeck/check/wf.rs	8	3	11	0.5285714285714286
src/libcore/borrow.rs	15	5	20	0.3387096774193548
src/test/run-fail/issue-3029.rs	18	2	20	0.6950819672131148
src/libstd/rt/io/net/unix.rs	1	2	3	0.8602150537634409
src/test/compile-fail-fulldeps/proc-macro/shadow-builtin.rs	0	3	3	0.3333333333333333
src/test/debug-info/struct-in-struct.rs	11	1	12	0.8947368421052632
src/test/run-pass/trait-inheritance-cross-trait-call-xc.rs	14	3	17	0.538135593220339
src/libsyntax/ext/deriving/cmp/totaleq.rs	25	3	28	0.5797950219619327
src/doc/trpl/dining-philosophers.md	17	3	20	0.6044776119402985
src/test/compile-fail/private-struct-field-pattern.rs	9	2	11	0.7222222222222222
src/rt/vg/memcheck.h	0	3	3	0.8
src/librustc_incremental/persist/hash.rs	8	5	13	0.43909348441926344
src/test/run-pass/expr-match-generic-box2.rs	8	2	10	0.8625
src/test/run-fail/pred.rs	0	8	8	0.29411764705882354
src/librustpkg/messages.rs	9	1	10	0.8571428571428571
src/rt/libuv/README	0	3	3	0.3333333333333333
src/doc/trpl/casting-between-types.md	5	4	9	0.6139240506329114
src/test/auxiliary/lint_for_crate.rs	8	4	12	0.4035714285714286
src/test/compile-fail/borrowck-return-variable-on-stack-via-clone.rs	4	5	9	0.5
src/test/compile-fail/move-in-guard-1.rs	4	2	6	0.6333333333333333
src/test/compiletest/compiletest.rc	0	1	1	1.0
src/libcoretest/num/u8.rs	4	2	6	0.5227272727272727
src/test/compile-fail/E0506.rs	1	4	5	0.33962264150943394
src/etc/rust.vim	0	2	2	0.75
src/test/codegen/float_math.rs	2	4	6	0.35714285714285715
src/lib/termivec.rs	0	4	4	0.42857142857142855
src/test/parse-fail/keyword-mut-as-identifier.rs	6	3	9	0.5454545454545454
src/test/run-pass/borrowck-preserve-cond-box.rs	14	1	15	0.7901234567901234
src/test/run-pass/vec-self-append.rs	13	2	15	0.6506849315068494
src/doc/style/style/naming/ownership.md	4	6	10	0.2087912087912088
src/test/run-pass/issue-18619.rs	7	3	10	0.4689265536723164
src/test/compile-fail-fulldeps/proc-macro/auxiliary/derive-bad.rs	0	3	3	0.3333333333333333
src/test/run-pass/autoderef-full-lval.rs	0	7	7	0.2222222222222222
src/test/run-pass/aux/xcrate_struct_aliases.rs	0	1	1	1.0
src/rt/libuv/src/ev/configure.ac	0	2	2	0.5
src/rt/jemalloc/bin/jemalloc.sh	0	5	5	0.7777777777777778
src/test/compile-fail/assign-to-method.rs	17	3	20	0.41946308724832215
src/libcore/int-template/i8b.rs	0	1	1	1.0
src/libregex/parse/unicode.rs	2	1	3	0.9047619047619048
src/test/parse-fail/issue-37113.rs	3	3	6	0.6666666666666666
src/test/run-pass/issue-17322.rs	5	4	9	0.31210191082802546
src/test/run-pass/logging_before_rt_started.rs	6	3	9	0.594059405940594
src/test/compile-fail/borrowck-assign-to-enum.rs	3	4	7	0.75
src/test/parse-fail/no-binary-float-literal.rs	3	4	7	0.42857142857142855
mk/libuv/arm/unix/android/Makefile	0	7	7	0.4375
src/test/run-pass/issue-17361.rs	5	2	7	0.7441860465116279
src/doc/book/learn-rust.md	2	4	6	0.5882352941176471
src/test/run-pass/issue-14382.rs	2	3	5	0.5319148936170213
src/comp/middle/resolve.rs	15	6	21	0.32027649769585254
src/doc/index.md	33	4	37	0.5611390284757118
src/librustc_back/target/powerpc64le_unknown_linux_gnu.rs	9	5	14	0.5884476534296029
src/doc/book/advanced-linking.md	2	5	7	0.5921052631578947
src/test/compile-fail/E0516.rs	3	4	7	0.4777777777777778
src/test/compile-fail/variance-covariant-arg-object.rs	2	4	6	0.5370370370370371
src/libstd/io/cursor.rs	26	5	31	0.4298642533936652
src/test/run-make/extern-overrides-distribution/Makefile	4	4	8	0.2823529411764706
src/test/run-pass/issue-5008-borrowed-traitobject-method-call.rs	6	2	8	0.831858407079646
src/libcore/prelude.rs	32	2	34	0.5007352941176471
src/test/run-pass/enum-discrim-width-stuff.rs	14	3	17	0.584045584045584
src/test/run-pass/str-growth.rs	9	4	13	0.6301369863013698
src/test/compile-fail/dupe-symbols-1.rs	2	4	6	0.5806451612903226
src/librustsyntax/ast_util.rs	2	6	8	0.2413793103448276
src/test/rustdoc/prim-title.rs	3	3	6	0.5283018867924528
src/comp/middle/trans/tvec.rs	4	4	8	0.4583333333333333
src/test/compile-fail/private-impl-method.rs	16	2	18	0.711864406779661
src/test/run-pass/iter-eachi.rs	13	2	15	0.5657894736842105
src/libcoretest/finally.rs	9	4	13	0.35587188612099646
src/test/run-pass/write-guard.rs	0	2	2	0.5
src/test/compile-fail/issue-30438-a.rs	3	2	5	0.8148148148148148
src/test/run-fail/binop-fail.rs	13	2	15	0.7222222222222222
src/test/run-pass/issue-2311.rs	8	3	11	0.33707865168539325
src/test/debuginfo/gdb-pretty-struct-and-enums-pre-gdb-7-7.rs	14	3	17	0.4188034188034188
src/test/run-pass/issue-12744.rs	7	3	10	0.421875
src/test/compile-fail/issue-17718-const-naming.rs	4	2	6	0.5876288659793815
src/test/run-pass/issue-2311-2.rs	14	3	17	0.48698884758364314
src/test/run-pass/ret-by-reference.rs	0	1	1	1.0
src/test/compile-fail/variance-regions-unused-indirect.rs	3	3	6	0.6785714285714286
src/test/compile-fail/issue-21174.rs	7	3	10	0.6557377049180327
src/test/run-make/bootstrap-from-c-with-green/Makefile	2	2	4	0.826530612244898
src/test/run-pass/auto-encode.rs	23	3	26	0.610803324099723
src/test/run-pass/syntax-extension-shell.rs	4	4	8	0.46511627906976744
src/test/compile-fail/wf-enum-bound.rs	4	2	6	0.7704918032786885
src/libpanic_abort/lib.rs	2	4	6	0.5287356321839081
src/rt/libuv/test/fixtures/empty_file	0	2	2	0.75
src/librustdoc/html/markdown.rs	55	3	58	0.5465221318879856
src/rt/libuv/test/test-shutdown-eof.c	0	4	4	0.5714285714285714
src/test/auxiliary/issue-10028.rs	5	4	9	0.411214953271028
src/test/run-pass/deprecated-derive.rs	6	3	9	0.6521739130434783
src/test/run-make/issue-28766/main.rs	2	3	5	0.5945945945945946
src/test/compile-fail/mir-dataflow/def-inits-1.rs	5	5	10	0.43119266055045874
src/librustdoc/trim_pass.rs	8	4	12	0.6506849315068494
src/test/compile-fail/privacy-ns1.rs	11	3	14	0.68
src/test/compile-fail/wf-trait-fn-arg.rs	4	2	6	0.7704918032786885
src/doc/tarpl/checked-uninit.md	0	3	3	0.7068965517241379
src/test/run-pass/unique-containing-tag.rs	12	4	16	0.44621513944223107
src/test/compile-fail-fulldeps/macro-crate-unexported-macro.rs	8	3	11	0.6020408163265306
src/test/compile-fail/while-let.rs	8	3	11	0.45588235294117646
src/test/run-pass/trait-with-bounds-default.rs	9	3	12	0.668141592920354
src/rt/libuv/include/uv-private/uv-unix.h	0	2	2	0.6
src/test/compile-fail/unreachable-code.rs	11	2	13	0.6198347107438017
src/bootstrap/bin/main.rs	0	1	1	1.0
src/librustc/mir/mod.rs	0	5	5	0.5
src/test/auxiliary/macro_non_reexport_2.rs	4	4	8	0.40476190476190477
src/libcore/rt/tube.rs	1	2	3	0.5769230769230769
src/test/compile-fail/aux/needs_allocator.rs	0	1	1	1.0
src/test/run-fail/by-value-self-objects-fail.rs	3	2	5	0.4642857142857143
src/test/incremental/hashes/consts.rs	3	4	7	0.34782608695652173
src/test/run-pass/variant-structs-trivial.rs	9	4	13	0.42424242424242425
